Unnamed: 0,39, State-gov, 77516, Bachelors, 13, Never-married, Adm-clerical, Not-in-family, White, Male, 2174, 0, 40, United-States, <=50K
1314,37, Private,194740, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
29380,32, Private,538663, 10th,6, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40.0, United-States, <=50K
19089,33, Local-gov,44250, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,2964,0,20.0, United-States, <=50K
17782,58, Federal-gov,197741, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
4480,56, Private,176335, 11th,7, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,35.0, Laos, <=50K
10504,55, Local-gov,205866, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35.0, United-States, <=50K
23017,41, Local-gov,193769, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40.0, United-States, >50K
1857,17, Private,101677, 7th-8th,4, Never-married, Farming-fishing, Own-child, White, Male,0,1902,40.0, United-States, <=50K
31517,24, Private,61270, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,36.0, Mexico, <=50K
24453,23, Private,50184, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,32.0, United-States, <=50K
6259,23, Private,174871, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,37.0, United-States, <=50K
20412,59, Self-emp-inc,194745, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
28260,28, Private,51961, Assoc-voc,11, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40.0, United-States, <=50K
31733,29, Private,116632, HS-grad,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
18995,44, Self-emp-not-inc,17276, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40.0, United-States, <=50K
25834,72, ?,90203, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40.0, ?, <=50K
14605,46, Private,203263, 10th,6, Married-civ-spouse, Sales, Husband, White, Male,0,0,55.0, United-States, <=50K
2574,46, Private,162003, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,0,0,24.0, United-States, <=50K
24742,68, ?,156754, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,40.0, United-States, <=50K
14855,52, ?,217530, 10th,6, Married-civ-spouse, ?, Husband, White, Male,0,0,40.0, Mexico, <=50K
1540,23, ?,121718, Bachelors,13, Married-civ-spouse, ?, Husband, White, Male,0,0,30.0, United-States, <=50K
10025,48, Private,78170, Bachelors,13, Married-civ-spouse, Sales, Wife, Black, Female,0,0,40.0, United-States, >50K
1582,72, Private,648224, Bachelors,13, Widowed, Sales, Not-in-family, White, Male,3325,0,17.0, United-States, <=50K
7992,32, Private,161745, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,65.0, United-States, <=50K
13269,34, Private,258849, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, >50K
29652,42, Private,144594, Masters,14, Divorced, Adm-clerical, Not-in-family, White, Male,99999,0,40.0, United-States, >50K
28790,38, Private,213024, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48.0, United-States, <=50K
3861,50, Local-gov,133418, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50.0, United-States, >50K
28265,43, Private,172571, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60.0, United-States, >50K
6198,39, Private,347948, Assoc-acdm,12, Divorced, Craft-repair, Unmarried, Black, Male,0,0,40.0, United-States, <=50K
11705,19, Private,388758, 9th,5, Never-married, Other-service, Own-child, White, Female,0,0,25.0, United-States, <=50K
25819,23, Private,236222, Doctorate,16, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40.0, United-States, <=50K
13725,62, Local-gov,122258, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
20818,31, Private,189811, Doctorate,16, Divorced, Prof-specialty, Unmarried, White, Male,0,0,36.0, United-States, <=50K
27142,18, ?,161535, 10th,6, Never-married, ?, Own-child, White, Male,0,0,12.0, United-States, <=50K
2129,51, Private,135289, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40.0, United-States, <=50K
17922,34, Private,123161, Assoc-voc,11, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40.0, Mexico, <=50K
3576,49, Private,501750, 9th,5, Married-civ-spouse, Other-service, Wife, White, Female,7688,0,25.0, United-States, >50K
7714,45, Private,117542, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60.0, United-States, >50K
15863,49, Private,315110, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50.0, United-States, <=50K
30281,48, Self-emp-inc,289116, 9th,5, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40.0, United-States, <=50K
2436,58, Private,109423, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,12.0, United-States, >50K
31917,70, ?,231175, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,45.0, United-States, <=50K
8417,61, Private,533298, Masters,14, Divorced, Prof-specialty, Unmarried, White, Female,0,0,36.0, United-States, <=50K
32420,31, Private,200949, Some-college,10, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40.0, Jamaica, <=50K
23940,51, Private,107601, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,52.0, United-States, >50K
1369,22, Private,224612, Some-college,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,6.0, United-States, <=50K
14870,69, Private,19187, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,43.0, United-States, <=50K
14631,41, Private,238967, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
4290,53, Private,146574, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,36.0, United-States, <=50K
20564,20, ?,368739, 11th,7, Never-married, ?, Own-child, White, Female,0,0,35.0, United-States, <=50K
2704,23, ?,343662, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,20.0, United-States, <=50K
7185,30, Private,48878, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60.0, United-States, <=50K
15763,31, Private,133454, Prof-school,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
5749,45, ?,349175, Masters,14, Widowed, ?, Not-in-family, White, Female,0,0,10.0, United-States, <=50K
3729,57, Private,100135, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45.0, United-States, >50K
27803,43, Private,414994, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
26441,38, Private,35783, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
3233,37, Private,27242, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,56.0, United-States, >50K
3020,28, Private,292176, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,2001,40.0, United-States, <=50K
28586,52, Private,93605, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
7172,36, Federal-gov,103411, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,7688,0,40.0, United-States, >50K
17409,28, Private,138852, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,35.0, United-States, >50K
3973,53, Private,266439, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50.0, United-States, <=50K
25031,39, Private,221780, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, >50K
21492,45, Local-gov,39348, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,60.0, Mexico, <=50K
26765,24, Private,227915, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,50.0, United-States, <=50K
979,46, Private,127127, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, <=50K
7688,20, Private,254073, Masters,14, Never-married, Prof-specialty, Own-child, White, Male,0,0,25.0, United-States, <=50K
19363,45, Private,92734, HS-grad,9, Widowed, Adm-clerical, Unmarried, White, Female,0,0,5.0, United-States, <=50K
25567,29, Private,12411, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
8707,47, Private,340917, HS-grad,9, Divorced, Sales, Not-in-family, White, Male,0,0,47.0, United-States, <=50K
546,21, Private,122744, 12th,8, Never-married, Other-service, Own-child, White, Female,0,0,40.0, Ecuador, <=50K
17400,45, Private,167567, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, United-States, >50K
22021,31, Private,952420, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30.0, United-States, >50K
13991,45, Private,193372, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40.0, United-States, >50K
1941,59, Private,154374, Masters,14, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,6.0, United-States, <=50K
11199,51, Private,172822, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
3110,21, Private,132879, Assoc-voc,11, Never-married, Prof-specialty, Own-child, White, Male,0,0,40.0, United-States, <=50K
14122,41, Private,34468, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40.0, United-States, >50K
28792,22, Private,138802, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,22.0, United-States, <=50K
30419,34, Local-gov,12318, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40.0, United-States, >50K
2034,44, State-gov,159732, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, >50K
24248,31, Private,278638, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
563,42, Private,152810, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40.0, United-States, >50K
27212,31, Private,209121, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40.0, United-States, >50K
29528,46, Private,90164, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40.0, United-States, <=50K
29821,35, Private,261544, Doctorate,16, Divorced, Prof-specialty, Not-in-family, White, Male,0,1977,4.0, United-States, >50K
6646,28, Private,218322, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,0,0,40.0, United-States, <=50K
31726,59, Self-emp-not-inc,220460, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50.0, United-States, <=50K
18561,39, Private,364026, 5th-6th,3, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
16223,31, Private,45795, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
3972,59, Private,140511, Bachelors,13, Separated, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45.0, China, <=50K
2878,23, Private,125892, 10th,6, Never-married, Craft-repair, Own-child, White, Male,0,0,20.0, United-States, <=50K
14546,42, Private,403299, Prof-school,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40.0, United-States, >50K
16417,40, Federal-gov,183765, Bachelors,13, Divorced, Prof-specialty, Unmarried, White, Female,0,0,60.0, United-States, <=50K
20717,38, Private,175429, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,32.0, United-States, <=50K
20585,18, ?,389934, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,36.0, United-States, <=50K
19040,56, Private,143062, HS-grad,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40.0, United-States, >50K
8299,46, Self-emp-inc,136421, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40.0, Poland, <=50K
7344,33, Private,201979, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50.0, United-States, >50K
25596,35, Private,203488, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40.0, United-States, >50K
25927,23, Private,317761, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40.0, United-States, <=50K
1866,19, Private,163022, Masters,14, Never-married, Prof-specialty, Own-child, White, Female,0,0,20.0, United-States, <=50K
10230,22, ?,207281, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,20.0, United-States, <=50K
13643,37, Private,134123, Some-college,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40.0, United-States, <=50K
23307,54, Private,129897, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Female,0,1974,40.0, United-States, <=50K
9018,41, Private,323625, Some-college,10, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,45.0, United-States, <=50K
21931,32, Private,211777, Bachelors,13, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60.0, United-States, <=50K
15329,22, Private,100587, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,40.0, United-States, <=50K
15039,37, Private,341698, Assoc-acdm,12, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
18594,21, Private,45330, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,35.0, United-States, <=50K
32501,31, Private,126141, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
15518,32, Private,222631, 7th-8th,4, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40.0, United-States, <=50K
5806,29, Private,281599, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25.0, United-States, <=50K
20646,35, Private,170983, HS-grad,9, Never-married, Transport-moving, Unmarried, White, Male,0,0,35.0, United-States, <=50K
10771,22, Private,133373, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,40.0, United-States, <=50K
31431,32, Local-gov,89343, Doctorate,16, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35.0, United-States, >50K
665,28, Private,200323, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40.0, United-States, <=50K
10606,37, Federal-gov,158813, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50.0, United-States, >50K
6160,48, Private,216361, 7th-8th,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50.0, United-States, >50K
29124,20, Private,89723, 10th,6, Never-married, Transport-moving, Own-child, White, Male,0,0,40.0, United-States, <=50K
24401,19, Private,61885, 11th,7, Never-married, Craft-repair, Own-child, White, Male,0,0,40.0, United-States, <=50K
29952,29, Private,155322, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40.0, United-States, >50K
15058,33, Private,197280, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45.0, United-States, <=50K
6321,49, Local-gov,148138, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35.0, Mexico, <=50K
3974,20, Private,35363, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30.0, United-States, <=50K
14925,34, Private,118846, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40.0, United-States, <=50K
3911,41, Private,192826, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, >50K
14964,20, Private,359387, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,12.0, United-States, <=50K
8208,46, Private,170408, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
26428,26, Private,115890, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40.0, United-States, <=50K
11192,50, Private,268734, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
3524,22, Private,50748, Masters,14, Never-married, Tech-support, Other-relative, Asian-Pac-Islander, Male,0,0,40.0, China, <=50K
10509,41, Private,185660, HS-grad,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40.0, United-States, <=50K
26242,19, Private,203963, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20.0, United-States, <=50K
14528,20, Private,133285, HS-grad,9, Never-married, Tech-support, Own-child, White, Male,0,0,40.0, United-States, <=50K
15582,18, Private,243252, 11th,7, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40.0, United-States, <=50K
